Date,Open,High,Low,Close,Adj Close,Volume
2023-02-03,99.4397964477539,99.69063568115234,97.65050506591797,98.23578643798828,90.0082778930664,3208150
2023-02-06,97.65050506591797,98.0434799194336,96.88963317871094,97.40802764892578,89.24983215332031,2974811
2023-02-07,96.83946228027344,98.00167083740234,95.96154022216797,97.74247741699219,89.5562744140625,2610509
2023-02-08,97.13211059570312,97.56688690185547,96.1622085571289,96.36287689208984,88.29222106933594,3003993
2023-02-09,97.34949493408203,97.65050506591797,94.03009796142578,94.42308044433594,86.514892578125,4307872
2023-02-10,94.67391204833984,95.50167083740234,94.23076629638672,95.21739196777344,87.24267578125,2720302
2023-02-13,95.62709045410156,96.6722412109375,95.15050506591797,96.3879623413086,88.31521606445312,2688130
2023-02-14,95.97826385498047,96.22073364257812,94.4397964477539,95.4933090209961,87.4954833984375,2944911
2023-02-15,95.02508544921875,96.00334167480469,94.6488265991211,95.97826385498047,87.93982696533203,3022651
2023-02-16,94.06354522705078,94.76588439941406,92.60869598388672,93.6454849243164,86.93846893310547,3223340
2023-02-17,93.6120376586914,94.51505279541016,92.54180908203125,94.4732437133789,87.70695495605469,3381929
2023-02-21,93.6454849243164,93.97993469238281,91.28762817382812,91.34615325927734,84.8038330078125,4651364
2023-02-22,91.58026885986328,92.29096984863281,90.72742462158203,91.08695983886719,84.56320190429688,3175380
2023-02-23,91.72240447998047,92.2157211303711,90.30936431884766,91.06187438964844,84.5399169921875,3520785
2023-02-24,90.39297485351562,90.75251007080078,89.26421356201172,90.13378143310547,83.67828369140625,3424028
2023-02-27,91.02006530761719,92.55016326904297,90.46822357177734,90.5267562866211,84.04310607910156,4252976
2023-02-28,90.40133666992188,91.07023620605469,89.67391204833984,90.08361053466797,83.63170623779297,4043078
2023-03-01,92.84281158447266,93.92140197753906,91.75585174560547,92.1488265991211,85.54901123046875,5877981
2023-03-02,91.76421356201172,92.17391204833984,90.06688690185547,91.88963317871094,85.30838012695312,9076803
2023-03-03,92.62541961669922,93.63712310791016,91.64715576171875,93.0267562866211,86.36406707763672,3636797
2023-03-06,93.14381408691406,93.3277587890625,91.7056884765625,91.91471862792969,85.33167266845703,3373677
2023-03-07,91.9732437133789,91.98160552978516,89.49832916259766,89.54013061523438,83.12715148925781,4033869
2023-03-08,89.83277893066406,90.10869598388672,88.77926635742188,89.59866333007812,83.18148803710938,4107901
2023-03-09,90.0167236328125,90.76923370361328,88.14381408691406,88.22742462158203,81.9084701538086,4142585
2023-03-10,88.24414825439453,89.46488189697266,86.73912811279297,87.0066909790039,80.77515411376953,4417904
2023-03-13,86.68060302734375,87.52508544921875,85.89464569091797,86.53845977783203,80.34046173095703,5036476
2023-03-14,87.44983673095703,87.93478393554688,84.75752258300781,85.93645477294922,79.78157806396484,5707312
2023-03-15,84.7157211303711,85.96990203857422,83.8377914428711,85.93645477294922,79.78157806396484,5850473
2023-03-16,85.10033416748047,87.31605529785156,84.84949493408203,87.13211059570312,80.89159393310547,4356550
2023-03-17,87.24916076660156,87.34114074707031,85.25919342041016,86.13712310791016,79.9678726196289,13617297
2023-03-20,86.46321105957031,87.33277893066406,86.30435180664062,87.2157211303711,80.96922302246094,3255392
2023-03-21,87.9933090209961,88.19397735595703,86.42976379394531,87.1989974975586,80.95369720458984,3137826
2023-03-22,87.22408294677734,87.41638946533203,84.86621856689453,84.89966583251953,78.81904602050781,3355378
2023-03-23,85.0,86.06187438964844,84.24748992919922,84.44815826416016,78.39987182617188,3800051
2023-03-24,83.92140197753906,84.7324447631836,83.74581909179688,84.56521606445312,78.508544921875,4249268
2023-03-27,85.46822357177734,85.51839447021484,84.11370849609375,84.85785675048828,78.78022766113281,3345690
2023-03-28,84.94147491455078,85.97826385498047,84.70735931396484,85.06688690185547,78.97427368164062,2945509
2023-03-29,85.96154022216797,86.3210678100586,85.20066833496094,86.27926635742188,80.09983825683594,3853034
2023-03-30,86.74748992919922,86.88963317871094,85.72742462158203,85.93645477294922,79.78157806396484,2810241
2023-03-31,86.53845977783203,87.95150756835938,86.1287612915039,87.88461303710938,81.59020233154297,4319354
2023-04-03,87.91806030273438,88.49497985839844,87.10702514648438,87.43311309814453,81.17103576660156,4804691
2023-04-04,87.70903015136719,87.70903015136719,85.34281158447266,85.4933090209961,79.37016296386719,4154067
2023-04-05,85.58528137207031,85.92809295654297,85.0167236328125,85.5267562866211,79.4012222290039,3171792
2023-04-06,85.57691955566406,85.95317840576172,84.88294219970703,84.91638946533203,78.8345718383789,2893363
2023-04-10,84.94983673095703,86.22909545898438,84.4899673461914,85.91973114013672,79.76605224609375,3444719
2023-04-11,86.64715576171875,87.60869598388672,86.37960052490234,87.42475128173828,81.16328430175781,3530592
2023-04-12,87.79264068603516,87.91806030273438,86.69732666015625,87.26588439941406,81.01579284667969,3258861
2023-04-13,87.65885925292969,88.99665832519531,87.03177642822266,88.75418090820312,82.39749145507812,4108499
2023-04-14,88.6287612915039,89.56521606445312,87.8010025024414,88.43645477294922,82.10252380371094,3341146
2023-04-17,88.76254272460938,89.54849243164062,88.57859802246094,89.28093719482422,82.88652801513672,2911184
2023-04-18,89.65718841552734,89.7157211303711,88.52006530761719,88.8545150756836,82.49064636230469,2286872
2023-04-19,88.3779296875,88.91304016113281,88.17726135253906,88.69564819335938,82.34315490722656,2293928
2023-04-20,88.17726135253906,88.28594970703125,87.04849243164062,87.56688690185547,81.29523468017578,4419579
2023-04-21,87.77591705322266,87.89297485351562,87.0066909790039,87.35785675048828,81.1011734008789,7644593
2023-04-24,87.8344497680664,88.05184173583984,87.25752258300781,87.84281158447266,81.5513916015625,4229056
2023-04-25,88.3612060546875,89.7157211303711,87.09030151367188,87.26588439941406,81.01579284667969,6065394
2023-04-26,86.9565200805664,87.95986938476562,85.92809295654297,86.05351257324219,79.89025115966797,3795386
2023-04-27,86.18729400634766,88.11872863769531,86.18729400634766,88.06856536865234,81.76097869873047,2862148
2023-04-28,88.05184173583984,88.97157287597656,87.91806030273438,88.81270599365234,82.45183563232422,4764505
2023-05-01,88.91304016113281,89.32273864746094,88.26087188720703,88.50334167480469,82.16461944580078,2738003
2023-05-02,88.21906280517578,88.3779296875,85.83612060546875,86.10367584228516,79.93682861328125,3602352
2023-05-03,86.53845977783203,87.45819091796875,85.844482421875,85.97826385498047,79.82039642333984,2459096
2023-05-04,85.74414825439453,86.10367584228516,84.24748992919922,85.15050506591797,79.05191802978516,3543987
2023-05-05,85.95317840576172,86.52173614501953,85.32608795166016,86.41304016113281,80.22402954101562,2324785
2023-05-08,86.58863067626953,86.89799499511719,84.99163818359375,85.56856536865234,79.44003295898438,2504424
2023-05-09,84.84114074707031,85.07524871826172,83.94648742675781,84.28093719482422,78.24463653564453,3733194
2023-05-10,84.77424621582031,85.033447265625,83.27759552001953,84.36454772949219,78.32225799560547,3281944
2023-05-11,84.03009796142578,84.44815826416016,83.44481658935547,84.26421356201172,78.22911071777344,3317704
2023-05-12,84.62374877929688,84.67391204833984,83.00167083740234,83.8377914428711,77.83322143554688,2937496
2023-05-15,83.67057037353516,84.30602264404297,83.00167083740234,84.02173614501953,78.00399017333984,2878772
2023-05-16,83.6120376586914,83.6454849243164,81.9397964477539,81.94815826416016,76.07893371582031,4476748
2023-05-17,82.29096984863281,83.8712387084961,81.9397964477539,83.76254272460938,77.76335906982422,4279288
2023-05-18,82.30769348144531,83.47826385498047,81.9899673461914,83.31103515625,78.5198745727539,3485503
2023-05-19,83.8210678100586,84.00502014160156,82.5,82.8010025024414,78.03916931152344,3229080
2023-05-22,82.67558288574219,85.3177261352539,82.20735931396484,85.04180908203125,80.15111541748047,5008011
2023-05-23,85.04180908203125,85.98662567138672,84.16387939453125,84.19732666015625,79.35519409179688,4324975
2023-05-24,83.98829650878906,84.19732666015625,81.07859802246094,81.09532165527344,76.43158721923828,4942590
2023-05-25,80.72742462158203,81.27926635742188,79.72408294677734,81.1454849243164,76.47886657714844,3731042
2023-05-26,81.1454849243164,81.47157287597656,80.57691955566406,81.05351257324219,76.39217376708984,3333730
2023-05-30,81.04515075683594,81.27090454101562,79.59866333007812,80.3177261352539,75.69869995117188,3433477
2023-05-31,79.43143463134766,80.07524871826172,77.91806030273438,78.01839447021484,73.53160858154297,7405273
2023-06-01,78.15217590332031,79.08026885986328,77.24080657958984,78.82942962646484,74.29600524902344,3982082
2023-06-02,80.3511734008789,87.41638946533203,80.3010025024414,85.72742462158203,80.79730224609375,16938828
2023-06-05,84.36454772949219,85.69397735595703,81.86454772949219,81.92308044433594,77.21173858642578,7070752
2023-06-06,81.9899673461914,83.30267333984375,81.34615325927734,82.1822738647461,77.45602416992188,5351024
2023-06-07,82.54180908203125,84.58193969726562,81.60535430908203,84.44815826416016,79.59160614013672,3996075
2023-06-08,84.28093719482422,84.74080657958984,83.26087188720703,84.24748992919922,79.40247344970703,3768476
2023-06-09,84.19732666015625,84.94147491455078,82.10702514648438,83.52842712402344,78.72476196289062,5398266
2023-06-12,83.90467834472656,85.65217590332031,83.78762817382812,84.6655502319336,79.79650115966797,4185880
2023-06-13,84.6655502319336,86.23745727539062,84.31438446044922,85.90300750732422,80.96278381347656,3926827
2023-06-14,86.25418090820312,86.68060302734375,84.59030151367188,85.24247741699219,80.34024810791016,3888196
2023-06-15,85.20066833496094,87.03177642822266,84.966552734375,86.79766082763672,81.80598449707031,3375590
2023-06-16,87.1655502319336,87.70066833496094,86.26254272460938,87.40802764892578,82.3812484741211,7412210
2023-06-20,85.93645477294922,86.06187438964844,84.51505279541016,85.53511810302734,80.61605834960938,3284455
2023-06-21,85.00836181640625,85.5267562866211,84.28093719482422,84.84114074707031,79.96198272705078,3011648
2023-06-22,84.69063568115234,84.70735931396484,83.31103515625,83.97157287597656,79.1424331665039,3103500
2023-06-23,86.3712387084961,86.53845977783203,83.17726135253906,84.21405029296875,79.37096405029297,9342315
2023-06-26,83.6120376586914,84.35618591308594,83.16889953613281,83.95484924316406,79.12666320800781,4371858
2023-06-27,83.54515075683594,83.79598999023438,81.99832916259766,82.15718841552734,77.43238830566406,6493562
2023-06-28,82.15718841552734,83.00167083740234,81.74748992919922,82.41638946533203,77.67668151855469,4539538
2023-06-29,82.0234146118164,83.16053771972656,81.87290954589844,82.9765853881836,78.20465850830078,4182292
2023-06-30,83.62039947509766,83.94648742675781,82.94314575195312,83.68729400634766,78.87449645996094,6084052
2023-07-03,83.77926635742188,84.81605529785156,83.54515075683594,84.56521606445312,79.70193481445312,1913002
2023-07-05,84.27257537841797,84.75752258300781,82.41638946533203,82.466552734375,77.72396087646484,4716306
2023-07-06,81.9397964477539,82.0066909790039,79.90802764892578,80.5267562866211,75.89571380615234,6137035
2023-07-07,80.42642211914062,82.7675552368164,80.40969848632812,81.34615325927734,76.6679916381836,4770126
2023-07-10,81.20401000976562,82.36621856689453,81.00334167480469,81.26254272460938,76.58919525146484,4506408
2023-07-11,82.55852508544922,85.30936431884766,82.25752258300781,85.21739196777344,80.31659698486328,7477392
2023-07-12,86.52173614501953,87.1822738647461,84.88294219970703,84.92475128173828,80.04078674316406,4345307
2023-07-13,85.033447265625,86.05351257324219,84.86621856689453,86.00334167480469,81.0573501586914,2980552
2023-07-14,85.91136932373047,85.99497985839844,84.90802764892578,85.53511810302734,80.61605834960938,2650097
2023-07-17,85.20066833496094,85.38461303710938,84.28093719482422,85.033447265625,80.14322662353516,2753312
2023-07-18,84.966552734375,86.57190704345703,84.74080657958984,86.1287612915039,81.17555236816406,2978877
2023-07-19,85.99497985839844,86.75585174560547,85.78594970703125,86.52173614501953,81.54592895507812,2498324
2023-07-20,86.26254272460938,87.56688690185547,85.71070098876953,87.1989974975586,82.18423461914062,3428095
2023-07-21,87.09866333007812,87.40802764892578,86.30435180664062,87.2324447631836,82.21576690673828,2992392
2023-07-24,87.39966583251953,88.2943115234375,86.9397964477539,87.1822738647461,82.1684799194336,3986746
2023-07-25,89.92475128173828,92.68394470214844,89.4732437133789,91.83110046386719,86.5499496459961,10499564
2023-07-26,91.83946228027344,94.54013061523438,91.83946228027344,94.18060302734375,88.76434326171875,6691620
2023-07-27,92.34949493408203,94.59866333007812,92.34949493408203,92.96822357177734,87.62168884277344,6713746
2023-07-28,93.53678894042969,93.98829650878906,92.8511734008789,93.54515075683594,88.16543579101562,3479762
2023-07-31,93.54515075683594,93.8712387084961,92.69230651855469,93.22742462158203,87.86598205566406,8661312
2023-08-01,93.22742462158203,93.57859802246094,92.24916076660156,92.44147491455078,87.12522888183594,3414819
2023-08-02,91.55518341064453,91.88963317871094,90.43478393554688,91.06187438964844,85.82496643066406,3810934
2023-08-03,90.71906280517578,91.00334167480469,89.40635681152344,89.62374877929688,84.46954345703125,3374514
2023-08-04,89.93311309814453,90.2842788696289,87.8511734008789,88.21906280517578,83.14564514160156,3487775
2023-08-07,88.6287612915039,89.08863067626953,87.70066833496094,87.98494720458984,82.92498779296875,3001242
2023-08-08,87.2157211303711,87.29096984863281,85.74414825439453,87.05685424804688,82.05027770996094,3483350
2023-08-09,86.87290954589844,87.533447265625,86.46321105957031,86.71405029296875,81.72718048095703,2565540
2023-08-10,87.01505279541016,88.50334167480469,86.42976379394531,86.87290954589844,81.87691497802734,2633951
2023-08-11,86.81438446044922,87.61705780029297,86.48829650878906,87.41638946533203,82.3891372680664,1947925
2023-08-14,87.09030151367188,87.2157211303711,86.03678894042969,86.47157287597656,81.49864959716797,3653062
2023-08-15,85.74414825439453,86.02006530761719,84.38127136230469,84.56521606445312,79.70193481445312,4000859
2023-08-16,84.25585174560547,85.05852508544922,83.99665832519531,84.27257537841797,79.42611694335938,3412666
2023-08-17,84.64046478271484,85.88629150390625,84.53177642822266,85.11705780029297,80.22203826904297,4071304
2023-08-18,83.59532165527344,84.02173614501953,83.26087188720703,83.62039947509766,79.9900894165039,3150742
2023-08-21,83.6120376586914,83.69564819335938,82.38294219970703,82.93478393554688,79.33423614501953,2754029
2023-08-22,83.33612060546875,83.3779296875,82.03177642822266,82.36621856689453,78.79035186767578,3097879
2023-08-23,82.56688690185547,83.76254272460938,81.68896484375,83.31939697265625,79.70215606689453,3904820
2023-08-24,83.00167083740234,84.1722412109375,82.34949493408203,82.35785675048828,78.78235626220703,2272400
2023-08-25,82.75919342041016,83.11872863769531,81.9565200805664,82.73411560058594,79.14228057861328,2617566
2023-08-28,88.05184173583984,88.33612060546875,85.77759552001953,87.05685424804688,83.27735137939453,9135646
2023-08-29,87.7842788696289,89.33946228027344,87.69230651855469,88.26923370361328,84.43709564208984,6270867
2023-08-30,88.20233917236328,88.50334167480469,86.63043212890625,87.33277893066406,83.54129028320312,3915584
2023-08-31,88.57859802246094,90.57691955566406,88.20233917236328,89.18896484375,85.31688690185547,7781296
